Date,Open,High,Low,Close
13-December-2021,17953.21,17989.92,17707.48,17716.31,
14-December-2021,17658.97,17718.33,17570.24,17680.78,
15-December-2021,17687.65,17705.59,17549.12,17570.17,
16-December-2021,17698.30,17720.69,17519.29,17581.80,
17-December-2021,17608.67,17617.25,17259.53,17277.57,
20-December-2021,17124.82,17126.66,16667.44,16874.25,
21-December-2021,17012.73,17203.34,16963.16,17048.86,
22-December-2021,17133.72,17263.75,17108.92,17246.33,
23-December-2021,17352.86,17410.49,17320.25,17371.47,
24-December-2021,17449.03,17460.38,17206.79,17284.37,
27-December-2021,17241.31,17382.62,17115.00,17360.29,
28-December-2021,17460.76,17527.90,17440.16,17512.27,
29-December-2021,17519.96,17565.25,17454.03,17485.10,
30-December-2021,17474.81,17523.65,17426.15,17452.26,
31-December-2021,17477.66,17665.53,17473.04,17625.51,
3-January-2022,17657.48,17905.14,17656.73,17883.66,
4-January-2022,17944.01,18058.00,17842.50,18037.68,
5-January-2022,18057.13,18175.31,17989.31,18156.12,
6-January-2022,18025.70,18045.13,17910.95,18013.50,
7-January-2022,18071.21,18171.36,17979.81,18092.28,
10-January-2022,18185.09,18279.99,18154.52,18270.10,
11-January-2022,18262.19,18349.54,18229.77,18331.54,
12-January-2022,18454.50,18501.58,18401.62,18486.84,
13-January-2022,18526.74,18554.03,18439.94,18539.43,
14-January-2022,18494.33,18572.03,18409.56,18541.16,
17-January-2022,18557.30,18611.23,18517.85,18595.87,
18-January-2022,18646.34,18654.77,18357.81,18389.80,
19-January-2022,18409.37,18413.96,18168.34,18235.26,
20-January-2022,18233.93,18233.93,17971.93,18079.68,
21-January-2022,17965.85,18005.47,17767.98,17902.55,
24-January-2022,17897.88,17897.88,17242.18,17396.16,
25-January-2022,17290.34,17572.26,17069.80,17542.68,
27-January-2022,17400.30,17442.79,17129.55,17370.09,
28-January-2022,17518.00,17657.49,17359.03,17382.69,
31-January-2022,17585.37,17694.98,17556.27,17618.04,
1-February-2022,17803.09,17891.42,17532.37,17861.70,
2-February-2022,17979.60,18069.48,17953.91,18053.67,
3-February-2022,18046.20,18051.02,17811.27,17849.52,
4-February-2022,17883.45,17911.32,17750.36,17806.24,
7-February-2022,17795.36,17843.25,17436.33,17531.41,
8-February-2022,17589.87,17627.11,17345.95,17549.73,
9-February-2022,17654.37,17763.91,17638.21,17754.68,
10-February-2022,17849.99,17910.27,17708.95,17880.50,
11-February-2022,17746.48,17746.48,17581.03,17637.70,
14-February-2022,17233.24,17345.51,17051.09,17085.96,
15-February-2022,17175.41,17617.76,17060.50,17596.69,
16-February-2022,17664.43,17745.25,17524.23,17570.01,
17-February-2022,17648.13,17695.67,17498.62,17564.66,
18-February-2022,17460.33,17628.09,17460.33,17513.07,
21-February-2022,17420.11,17565.74,17285.90,17410.87,
22-February-2022,17029.28,17344.80,17021.77,17302.74,
23-February-2022,17396.91,17445.85,17271.26,17300.94,
24-February-2022,16773.05,16919.15,16409.41,16449.78,
25-February-2022,16686.68,16983.64,16686.68,16897.98,
28-February-2022,16754.99,17063.69,16591.22,17043.27,
2-March-2022,16887.25,16958.50,16764.93,16883.00,
3-March-2022,17044.65,17067.81,16738.47,16787.72,
4-March-2022,16670.80,16728.07,16413.39,16513.75,
7-March-2022,16191.41,16203.08,15958.62,16105.11,
8-March-2022,16020.35,16280.04,15917.16,16262.84,
9-March-2022,16393.34,16664.50,16266.44,16586.33,
10-March-2022,17024.52,17024.52,16706.22,16849.71,
11-March-2022,16798.23,16939.83,16735.61,16892.37,
14-March-2022,16909.84,17104.72,16846.86,17089.18,
15-March-2022,17132.22,17154.16,16787.36,16893.23,
16-March-2022,17116.68,17234.54,17083.45,17222.03,
17-March-2022,17440.85,17578.04,17421.75,17531.68,
21-March-2022,17593.20,17610.59,17336.77,17351.23,
22-March-2022,17364.96,17548.89,17225.39,17532.36,
23-March-2022,17607.30,17659.50,17434.83,17472.57,
24-March-2022,17363.98,17533.59,17347.85,17474.88,
25-March-2022,17541.09,17552.29,17339.96,17423.18,
28-March-2022,17459.14,17486.12,17267.43,17474.36,
29-March-2022,17545.16,17593.39,17492.36,17578.86,
30-March-2022,17691.63,17776.51,17648.77,17746.83,
31-March-2022,17782.80,17813.04,17696.05,17723.94,
1-April-2022,17729.56,17983.75,17705.86,17950.06,
4-April-2022,18079.48,18342.34,18078.10,18327.05,
5-April-2022,18400.25,18408.56,18256.32,18288.83,
6-April-2022,18211.58,18258.76,18145.82,18178.20,
7-April-2022,18139.33,18200.35,17999.70,18015.69,
8-April-2022,18105.66,18246.44,18008.92,18195.18,
11-April-2022,18201.98,18231.92,18112.59,18158.06,
12-April-2022,18122.86,18122.86,17899.49,17989.53,
13-April-2022,18096.17,18129.94,17930.08,17951.30,
18-April-2022,17706.98,17727.64,17554.22,17681.47,
19-April-2022,17768.00,17807.57,17315.92,17442.95,
20-April-2022,17545.55,17673.19,17471.37,17614.82,
21-April-2022,17740.57,17883.34,17700.68,17864.45,
22-April-2022,17758.06,17790.52,17632.83,17652.38,
25-April-2022,17504.07,17520.11,17350.12,17414.89,
26-April-2022,17562.95,17725.39,17552.81,17703.61,
27-April-2022,17598.01,17610.35,17446.59,17521.05,
28-April-2022,17679.32,17810.20,17552.67,17740.84,
29-April-2022,17828.61,17863.40,17523.25,17574.51,
2-May-2022,17405.57,17556.02,17385.51,17537.73,
4-May-2022,17586.95,17603.42,17063.72,17120.28,
5-May-2022,17302.88,17391.45,17104.52,17143.05,
6-May-2022,16879.06,16924.08,16774.10,16852.36,
9-May-2022,16674.03,16807.12,16554.83,16693.19,
10-May-2022,16650.44,16769.62,16531.62,16570.67,
11-May-2022,16620.00,16685.87,16315.64,16512.83,
12-May-2022,16389.81,16390.88,16058.19,16134.11,
13-May-2022,16327.59,16436.06,16057.98,16103.87,
16-May-2022,16179.25,16312.87,16063.70,16198.64,
17-May-2022,16311.85,16645.93,16269.97,16622.35,
18-May-2022,16710.35,16777.58,16585.14,16605.31,
19-May-2022,16244.86,16328.25,16128.48,16161.58,
20-May-2022,16391.96,16603.29,16372.22,16588.32,
23-May-2022,16635.97,16737.01,16502.05,16527.99,
24-May-2022,16550.99,16579.33,16384.06,16434.12,
25-May-2022,16499.64,16527.37,16280.17,16302.20,
26-May-2022,16368.22,16506.10,16163.57,16466.80,
27-May-2022,16609.48,16651.23,16512.23,16638.32,
30-May-2022,16812.99,16985.25,16801.28,16964.94,
31-May-2022,16902.68,17008.83,16834.38,16887.92,
1-June-2022,16889.50,16948.92,16722.12,16810.26,
2-June-2022,16818.20,16935.54,16735.06,16920.50,
3-June-2022,17048.89,17077.65,16822.71,16835.73,
6-June-2022,16795.75,16857.22,16680.71,16819.88,
7-June-2022,16741.57,16744.55,16616.98,16676.27,
8-June-2022,16743.46,16773.05,16552.32,16611.74,
9-June-2022,16517.01,16747.58,16493.99,16735.73,
10-June-2022,16577.80,16586.87,16443.15,16470.88,
13-June-2022,16154.96,16155.96,15967.70,16051.03,
14-June-2022,15956.47,16147.67,15934.82,16014.37,
15-June-2022,16027.45,16086.54,15978.48,15993.38,
16-June-2022,16135.89,16168.48,15631.40,15662.05,
17-June-2022,15574.59,15692.45,15460.88,15562.65,
20-June-2022,15591.76,15629.24,15433.75,15567.53,
21-June-2022,15666.23,15950.45,15651.41,15897.82,
22-June-2022,15815.94,15823.62,15633.86,15658.68,
23-June-2022,15705.23,15878.48,15617.90,15810.86,
24-June-2022,15927.26,15995.79,15878.35,15963.31,
27-June-2022,16174.58,16186.21,16080.59,16092.24,
28-June-2022,16014.31,16152.53,15964.39,16123.11,
29-June-2022,15969.32,16110.95,15956.61,16053.39,
30-June-2022,16026.48,16142.60,15976.44,16014.13,
1-July-2022,15970.79,16052.99,15762.82,16014.96,
4-July-2022,16007.25,16131.50,15936.43,16114.40,
5-July-2022,16194.44,16307.13,16071.21,16096.46,
6-July-2022,16104.18,16325.07,16087.13,16302.50,
7-July-2022,16420.93,16463.31,16357.94,16448.37,
8-July-2022,16564.03,16576.97,16464.21,16530.58,
11-July-2022,16475.82,16581.57,16440.54,16546.17,
12-July-2022,16493.13,16506.35,16379.58,16400.73,
13-July-2022,16493.18,16493.37,16313.54,16328.97,
14-July-2022,16382.35,16422.68,16212.18,16305.97,
15-July-2022,16366.94,16436.34,16300.09,16421.18,
18-July-2022,16514.88,16663.03,16511.05,16653.33,
19-July-2022,16581.59,16736.30,16574.01,16718.36,
20-July-2022,16922.03,16954.76,16849.47,16877.09,
21-July-2022,16886.53,17016.49,16848.74,16999.86,
22-July-2022,17047.38,17117.26,16993.24,17089.10,
25-July-2022,17053.33,17080.38,16947.75,17010.77,
26-July-2022,17027.27,17027.27,16827.18,16845.96,
27-July-2022,16845.66,17023.69,16808.19,17013.03,
28-July-2022,17126.93,17306.13,17113.23,17290.88,
29-July-2022,17418.71,17543.52,17386.93,17530.28,
1-August-2022,17606.96,17736.53,17525.08,17721.46,
2-August-2022,17702.99,17764.75,17604.26,17717.62,
3-August-2022,17730.89,17762.31,17588.47,17744.57,
4-August-2022,17811.53,17860.28,17524.58,17754.71,
5-August-2022,17790.76,17850.70,17730.28,17775.34,
8-August-2022,17786.66,17924.35,17742.55,17897.17,
10-August-2022,17935.73,17939.76,17813.69,17898.99,
11-August-2022,18044.43,18083.24,18001.65,18027.45,
12-August-2022,18015.31,18105.96,17980.15,18077.71,
16-August-2022,18146.43,18236.22,18146.03,18226.71,
17-August-2022,18259.34,18378.45,18248.50,18358.86,
18-August-2022,18317.45,18393.16,18278.29,18381.48,
19-August-2022,18400.61,18419.64,18137.26,18176.47,
22-August-2022,18095.37,18101.28,17862.45,17886.76,
23-August-2022,17717.15,18032.50,17709.86,17985.08,
24-August-2022,17940.90,18041.28,17904.81,18020.37,
